;bname;gname;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Start;End;Orientation;Length;Chr
17;b0021;insB1;83.9781624006029;0.233187024567835;0.315987158001999;0.737963612326168;0.460536561344917;0.670431663281299;19811;20314;-;504;NC_000913.3
18;b0022;insA1;36.5054141130363;-0.354524095082953;0.300069459544971;-1.18147343491923;0.23741470054456;0.443827567893799;20233;20508;-;276;NC_000913.3
19;b0023;rpsT;2661.96384768907;0.31271287894532;0.305179702311513;1.02468439603535;0.305512128037532;0.518275741736386;20815;21078;-;264;NC_000913.3
20;b0024;yaaY;65.9364007600112;0.168505992933955;0.200546879363806;0.840232435770159;0.40077807538469;0.619355541912568;21181;21399;+;219;NC_000913.3
21;b0025;ribF;2133.94925191549;0.136869750444042;0.0974436987316552;1.40460339894281;0.16013924535508;0.346850268147397;21407;22348;+;942;NC_000913.3
22;b0026;ileS;8313.88506201514;0.41839952193461;0.18303307239492;2.2859230654876;0.0222587598002742;0.085697624316356;22391;25207;+;2817;NC_000913.3
23;b0027;lspA;1257.6012907887;0.236024186774811;0.138062106152452;1.70955081993452;0.0873489665523456;0.234769082374046;25207;25701;+;495;NC_000913.3
24;b0028;fkpB;444.27314263931;0.290866279651265;0.176349951470103;1.64936977428416;0.0990719030723339;0.253709222450636;25826;26275;+;450;NC_000913.3
25;b0029;ispH;1048.69126323467;0.0461711207157654;0.235373489282752;0.196161092128352;0.844484080366258;0.926900665064494;26277;27227;+;951;NC_000913.3
26;b0030;rihC;1953.59129610009;-1.1218254510675;0.365635866662648;-3.06814936211536;0.00215388932907416;0.0136925821634;27293;28207;+;915;NC_000913.3
27;b0031;dapB;996.34051256055;0.19566712506291;0.164386892969616;1.19028422235023;0.233934699901192;0.439581710562893;28374;29195;+;822;NC_000913.3
28;b0032;carA;1155.91233363105;4.26216424244843;0.290925238087774;14.6503764006975;1.3397147234456e-48;5.24632285701295e-46;29651;30799;+;1149;NC_000913.3
29;b0033;carB;9171.86849992874;5.45187528298208;0.218248061653334;24.9801773343667;1.00406602939937e-137;1.96596128556397e-134;30817;34038;+;3222;NC_000913.3
30;b0034;caiF;334.158129133773;0.754324132261455;0.292060186454269;2.5827694675514;0.00980107894917267;0.0465224547454063;34300;34695;+;396;NC_000913.3
31;b0035;caiE;68.9840066160597;1.03459787275864;0.318432327246408;3.24903530274441;0.00115797106179973;0.00827484430293381;34781;35371;-;591;NC_000913.3
32;b0036;caiD;40.4036394799164;1.32842519625361;0.228587036204204;5.81146340716753;6.19290713554968e-09;1.7964018031713e-07;35377;36162;-;786;NC_000913.3
33;b0037;caiC;149.80731309074;1.04020467396632;0.221313060446861;4.70015041979904;2.5996992894202e-06;4.19260812054309e-05;36271;37824;-;1554;NC_000913.3
34;b0038;caiB;111.848994439484;0.665549238224012;0.260655285146131;2.55336943523277;0.0106686269411333;0.0495004065183389;37898;39115;-;1218;NC_000913.3
35;b0039;caiA;188.445714087759;0.482965519908269;0.273423716964384;1.76636293760566;0.0773349788274265;0.21539386706131;39244;40386;-;1143;NC_000913.3
36;b0040;caiT;15.3344316120598;0.331809574855081;0.460392105232054;0.720710826889261;0.471087449664214;0.678991667608215;40417;41931;-;1515;NC_000913.3
37;b0041;fixA;12.6952137190023;-0.519923812770575;0.384831660568778;-1.35104219856062;0.176681915455699;NA;42403;43173;+;771;NC_000913.3
38;b0042;fixB;18.4558779920306;-0.170948448026115;0.365413583886632;-0.467821820436624;0.639912014987802;0.806272667532893;43188;44129;+;942;NC_000913.3
39;b0043;fixC;26.2902098042037;0.118410082042892;0.361457670294924;0.327590453250799;0.743221341179746;0.873748055256645;44180;45466;+;1287;NC_000913.3
40;b0045;yaaU;18.2570629803269;0.195108932252775;0.276082413080787;0.706705400302637;0.47974957289809;0.68540654048483;45807;47138;+;1332;NC_000913.3
41;b0046;kefF;100.748501608503;0.43934478609565;0.252825573426336;1.73773871108675;0.082256864359541;0.224942654212264;47246;47776;+;531;NC_000913.3
42;b0047;kefC;503.371289776582;0.724221423495584;0.267991270059006;2.7024067736838;0.00688394862095759;0.0354238407354401;47769;49631;+;1863;NC_000913.3
43;b0048;folA;605.751157583017;0.530984064163951;0.241167775109093;2.20172062342807;0.0276850490177738;0.100291074887698;49823;50302;+;480;NC_000913.3
44;b0049;apaH;1134.11477576614;0.226483570298729;0.187368772264659;1.2087583622463;0.226755692466329;0.432525714417021;50380;51222;-;843;NC_000913.3
45;b0050;apaG;554.489531511286;0.0764510310610354;0.174853651541949;0.437228678880029;0.66194551310432;0.82098253918333;51229;51606;-;378;NC_000913.3
46;b0051;rsmA;1840.19808367342;0.00129004713209323;0.15391744286506;0.00838142258654997;0.993312670616244;0.997465171717065;51609;52430;-;822;NC_000913.3
47;b0052;pdxA;1703.0503346887;0.178942746021411;0.135236488151298;1.32318391632009;0.185774223336985;0.382286841086512;52427;53416;-;990;NC_000913.3
48;b0053;surA;3975.57956530677;-0.0208472206515455;0.150222807282065;-0.138775336639808;0.88962768388561;0.946679894047839;53416;54702;-;1287;NC_000913.3
49;b0054;lptD;7469.69565657822;-0.064770421559752;0.101683511311594;-0.63698057555539;0.524137496196851;0.721195514795105;54755;57109;-;2355;NC_000913.3
50;b0055;djlA;697.930630629778;-0.126712722445321;0.189669206397907;-0.668072191853272;0.504087511536027;0.70449917743579;57364;58179;+;816;NC_000913.3
51;b0056;yabP;134.021669430407;0.138833489173744;0.205439635123346;0.67578726515158;0.499175721260929;0.700384136315943;58474;59124;+;651;NC_000913.3
52;b0057;yabQ;48.7879035877113;-0.741398599463163;0.354505087330639;-2.09136236956644;0.036495592769003;0.122485581388046;59121;59279;+;159;NC_000913.3
53;b0058;rluA;587.516685384291;0.317248186873748;0.184434265455742;1.72011521877358;0.0854114998853331;0.231468120104474;59687;60346;-;660;NC_000913.3
54;b0059;rapA;1985.06935275578;0.395094592478393;0.164292462118669;2.40482483117829;0.0161802193822104;0.0671204863355255;60358;63264;-;2907;NC_000913.3
55;b0060;polB;801.432449521359;0.00382324124585196;0.144421624001719;0.0264727756129267;0.978880247900327;0.989237432458756;63429;65780;-;2352;NC_000913.3
56;b0061;araD;73.0092526443174;-0.691156692305994;0.28766426274609;-2.40265052637439;0.0162767341891523;0.0673781089690491;65855;66550;-;696;NC_000913.3
57;b0062;araA;301.933523726434;-0.648260494517949;0.285863192622597;-2.26772984857059;0.0233456774194553;0.0888525338748531;66835;68337;-;1503;NC_000913.3
58;b0063;araB;174.773122322715;-0.225675005587365;0.233061938582218;-0.968304850462541;0.332892143061172;0.550276754844893;68348;70048;-;1701;NC_000913.3
59;b0064;araC;1026.81230179064;0.60318420312984;0.309911296936852;1.94631240968523;0.0516172238148196;0.158784798475125;70387;71265;+;879;NC_000913.3
60;b0065;yabI;615.204688458826;0.103940522066961;0.133031498226965;0.781322645029741;0.434612754676767;0.650455221340396;71351;72115;+;765;NC_000913.3
61;b0066;thiQ;164.270550952835;0.964323737677393;0.175986348083438;5.47953718103287;4.26439831739354e-08;1.03082616116747e-06;72229;72927;-;699;NC_000913.3
62;b0067;thiP;198.192299659683;0.253780433283498;0.172581062780821;1.47049988680276;0.141426416316758;0.322366616004905;72911;74521;-;1611;NC_000913.3
63;b0068;thiB;331.880574537344;0.170050806031054;0.155065244553165;1.09664036271359;0.272798635886517;0.483448994689268;74497;75480;-;984;NC_000913.3
64;b0069;sgrR;409.496046223036;-0.341025894783396;0.147816872849695;-2.30708367866882;0.0210501556495095;0.0823500594640153;75644;77299;-;1656;NC_000913.3
65;b0070;setA;229.935980479715;-0.011083408570743;0.233633107197381;-0.0474393749400396;0.962163047667432;0.980695079298715;77621;78799;+;1179;NC_000913.3
66;b0071;leuD;105.623028969026;0.562313197296356;0.204166624551659;2.75418765692567;0.00588380211196169;0.0314337913648594;78848;79453;-;606;NC_000913.3
67;b0072;leuC;144.216521854981;0.678475641394287;0.21964090866799;3.08902219312829;0.00200816437317083;0.0130414124134941;79464;80864;-;1401;NC_000913.3
68;b0073;leuB;136.037955459674;1.08119836559658;0.243758834585235;4.43552483927929;9.18482398322992e-06;0.000127094596177839;80867;81958;-;1092;NC_000913.3
69;b0074;leuA;112.097675576729;0.665291569479272;0.185626338807162;3.58403647755187;0.000338324804640721;0.00291182403290783;81958;83529;-;1572;NC_000913.3
70;b0076;leuO;36.2734079618017;-0.726888855290856;0.344612864459475;-2.10929112130211;0.0349194607073254;0.118393600112455;84368;85312;+;945;NC_000913.3
71;b0077;ilvI;219.359621241449;0.170622150708716;0.157025293519964;1.0865902357764;0.277217942186276;0.487028022252785;85630;87354;+;1725;NC_000913.3
72;b0078;ilvH;66.7916316281795;-0.019289860269667;0.272940972457785;-0.0706741098486064;0.94365712664665;0.973488226540643;87357;87848;+;492;NC_000913.3
73;b0080;cra;4007.27962207335;-0.0468066933800532;0.158070655522687;-0.296112477203812;0.767144185627698;0.886960918487767;88028;89032;+;1005;NC_000913.3
74;b0081;mraZ;886.651690935612;-0.571955812182626;0.152876535997645;-3.74129233404032;0.000183076418258396;0.00171925000935223;89634;90092;+;459;NC_000913.3
75;b0082;rsmH;1323.81734400825;-0.44786602925943;0.132141368583202;-3.38929461728281;0.00070072679166226;0.00543375468544437;90094;91035;+;942;NC_000913.3
76;b0083;ftsL;388.190708692964;-0.144071299293404;0.172819870876069;-0.833650080647952;0.404478195839122;0.623143132143213;91032;91397;+;366;NC_000913.3
77;b0084;ftsI;1186.31243625555;-0.522061568590313;0.0840373111269792;-6.21225931183692;5.22281432703687e-10;1.84257125267355e-08;91413;93179;+;1767;NC_000913.3
78;b0085;murE;3411.90583034133;-0.481427752370523;0.134983713477958;-3.56656177227734;0.000361695580436475;0.0030858385468175;93166;94653;+;1488;NC_000913.3
79;b0086;murF;2760.98959208424;-0.4045747953906;0.187550332328982;-2.15715317785167;0.0309937313132486;0.108658417030153;94650;96008;+;1359;NC_000913.3
80;b0087;mraY;2172.00637376188;-0.387318667019945;0.123451576964144;-3.13741368514427;0.00170445451433012;0.0114487888132363;96002;97084;+;1083;NC_000913.3
81;b0088;murD;2374.04686103449;-0.388956147776063;0.126258082039999;-3.08064356349749;0.0020655375140865;0.0133036922782282;97087;98403;+;1317;NC_000913.3
82;b0089;ftsW;1472.19615916074;-0.541218001527106;0.108663201962128;-4.98069255971064;6.3357124617829e-07;1.19858212562038e-05;98403;99647;+;1245;NC_000913.3
83;b0090;murG;2070.36189067172;-0.697210775261677;0.112219234847614;-6.21293467388585;5.20040733105269e-10;1.84257125267355e-08;99644;100711;+;1068;NC_000913.3
84;b0091;murC;3841.92742586463;-0.543573314179325;0.0943110105758998;-5.7636251680483;8.23261456830619e-09;2.31934666543072e-07;100765;102240;+;1476;NC_000913.3
85;b0092;ddlB;2584.09975808869;-0.375215076216389;0.13738939309531;-2.73103379935665;0.0063135996253497;0.0333208303677485;102233;103153;+;921;NC_000913.3
86;b0093;ftsQ;1428.54720689246;-0.550276940590484;0.112506755574381;-4.89105687726175;1.00295974596456e-06;1.82678621637079e-05;103155;103985;+;831;NC_000913.3
87;b0094;ftsA;2589.748930638;-0.506410563911806;0.134123406388738;-3.77570610191667;0.000159555031944178;0.00155200726754682;103982;105244;+;1263;NC_000913.3
88;b0095;ftsZ;11959.9882674903;-0.344913644501925;0.147625141205665;-2.33641534013102;0.0194696052166491;0.0774826971833313;105305;106456;+;1152;NC_000913.3
89;b0096;lpxC;11726.1673334104;-0.204414937721717;0.13904713711071;-1.47011252420797;0.141531280883545;0.322409667118999;106557;107474;+;918;NC_000913.3
90;b0097;secM;969.074418489521;-0.511022281011433;0.148763027548298;-3.43514305559238;0.000592241099062625;0.00472345446828766;107705;108217;+;513;NC_000913.3
91;b0098;secA;7234.05186783748;-0.593624024934686;0.141512888306071;-4.19484071055612;2.73063414817273e-05;0.000331057688057102;108279;110984;+;2706;NC_000913.3
92;b0099;mutT;73.8379749384616;-0.0792223638502126;0.308004472027907;-0.257211732442101;0.797015327450795;0.903778569298312;111044;111433;+;390;NC_000913.3
93;b0101;yacG;192.825783797766;0.235446778979682;0.173499244826001;1.35704786044347;0.174766003741459;0.367355700832826;111649;111846;-;198;NC_000913.3
94;b0102;zapD;613.916125528472;-0.0269023016854649;0.177616687787675;-0.151462692050784;0.879610738695034;0.942431863642313;111856;112599;-;744;NC_000913.3
95;b0103;coaE;246.754451074752;-0.296607439929104;0.188670825900042;-1.57208958255288;0.115929777120733;0.282326497017904;112599;113219;-;621;NC_000913.3
96;b0104;guaC;1245.9480459983;2.71027574574044;0.147921507717396;18.3223912976768;5.48489752808772e-75;3.57980978666525e-72;113444;114487;+;1044;NC_000913.3
97;b0106;hofC;56.0053758977398;0.498839482423222;0.252030135942055;1.97928505874358;0.0477839208557953;0.150230014448962;114522;115724;-;1203;NC_000913.3
98;b0107;hofB;103.101299673954;0.230493339283578;0.251412170968635;0.916794673843906;0.359250244141729;0.575859171534592;115714;117099;-;1386;NC_000913.3
99;b0109;nadC;603.610550822186;-0.409147902619276;0.132016416371732;-3.09921988389078;0.00194030959041921;0.012684895419168;117752;118645;-;894;NC_000913.3
100;b0110;ampD;498.955808291943;-0.11434127178884;0.200349212050336;-0.57070986513345;0.568196330474185;0.754000959043345;118733;119284;+;552;NC_000913.3
101;b0111;ampE;817.052658180447;-0.00546303192316134;0.127633137348393;-0.0428026140911136;0.965858880157665;0.982927072426563;119281;120135;+;855;NC_000913.3
102;b0112;aroP;635.338278556926;0.232220500440673;0.155458929953673;1.49377395373733;0.135234711491079;0.312805156644457;120178;121551;-;1374;NC_000913.3
103;b0113;pdhR;1024.54592998467;0.216053960022836;0.22805652149756;0.947370233502169;0.343450153594734;0.558534385995423;122092;122856;+;765;NC_000913.3
104;b0114;aceE;32071.1860203503;0.948906870985595;0.411722115487076;2.3047265019102;0.0211818956645395;0.0827002028138949;123017;125680;+;2664;NC_000913.3
105;b0115;aceF;28738.3838614417;0.674474864641122;0.425587136695504;1.58481026912167;0.113009448500167;0.277806026570403;125695;127587;+;1893;NC_000913.3
106;b0116;lpd;32898.3723308942;0.78578044484633;0.390409396544858;2.01270884307735;0.0441452685338938;0.141661184079983;127912;129336;+;1425;NC_000913.3
107;b0117;yacH;130.672268538445;0.538011466021098;0.165767378369577;3.24558107459241;0.00117211183679302;0.00833029029561062;129407;131260;-;1854;NC_000913.3
108;b0118;acnB;34468.3669299772;0.544263593352712;0.407887626306429;1.33434690892984;0.182090190846719;0.378484706664411;131615;134212;+;2598;NC_000913.3
109;b0119;yacL;522.887892333582;0.396476417890539;0.337518048998572;1.17468212164327;0.240121914656099;0.445954188246578;134388;134750;+;363;NC_000913.3
110;b0120;speD;1102.50577102241;1.5502364645024;0.164384838297975;9.43053191859664;4.08014535596737e-21;4.43829144832451e-19;134788;135582;-;795;NC_000913.3
111;b0121;speE;1435.06828410007;1.81017034142366;0.157797257960913;11.4714942757247;1.83463571935737e-30;3.12366672913194e-28;135598;136464;-;867;NC_000913.3
112;b0122;yacC;198.351318349772;-0.763431425770751;0.308685096289912;-2.47317228770173;0.0133919564456649;0.0579091946978126;136570;136917;-;348;NC_000913.3
113;b0123;cueO;1009.36276161623;-0.205198065862692;0.143680209218629;-1.42815817835047;0.153246335101994;0.33733144927454;137083;138633;+;1551;NC_000913.3
114;b0124;gcd;1601.93300834091;1.10329909172505;0.414017565162315;2.66486058699588;0.00770202451699068;0.0383729363976279;138835;141225;-;2391;NC_000913.3
115;b0125;hpt;1854.51431924193;-0.100569654353857;0.112955906118798;-0.89034436365006;0.373281006694617;0.59133026788678;141431;141967;+;537;NC_000913.3
116;b0126;can;1251.52562565459;0.234103039979855;0.130424192608303;1.79493570401411;0.0726639445396632;0.205898702472736;142008;142670;-;663;NC_000913.3
117;b0127;yadG;688.365669637309;0.13732311547514;0.127006219923115;1.0812314196759;0.279594184996814;0.489008855939045;142779;143705;+;927;NC_000913.3
118;b0128;yadH;650.242068026693;0.210433576172939;0.125801187292258;1.67274713937369;0.0943770850402883;0.246014297082033;143702;144472;+;771;NC_000913.3
119;b0129;yadI;469.422501649632;0.53666094777133;0.158776734497079;3.3799721947374;0.00072493163293685;0.005599274703315;144577;145017;+;441;NC_000913.3
120;b0130;yadE;349.696443552187;0.335150875584852;0.234557399363877;1.42886507308567;0.15304301782454;0.337073373341338;145081;146310;+;1230;NC_000913.3
121;b0131;panD;925.596164391099;-0.291359971802288;0.151312018149919;-1.92555737055605;0.0541596659345099;0.164665568167345;146314;146694;-;381;NC_000913.3
122;b0132;rpnC;76.2848408091599;0.159181251642216;0.279797165002625;0.568916599425596;0.569412739835181;0.75484776208347;146968;147870;+;903;NC_000913.3
123;b0133;panC;2797.7261082769;-0.177864844599819;0.151065068972935;-1.17740551014931;0.239033691627942;0.445528765547369;147944;148795;-;852;NC_000913.3
124;b0134;panB;2073.97876636474;-0.192897427682502;0.144825776922494;-1.33192744952947;0.182884030008363;0.378927969054364;148807;149601;-;795;NC_000913.3
125;b0135;yadC;12.9890762839415;-0.307962559088163;0.643692252682478;-0.478431358781749;0.632343218558674;NA;149715;150953;-;1239;NC_000913.3
126;b0139;htrE;11.4764494047256;-0.241361740801284;0.514374493881731;-0.469233493635826;0.638902747137995;NA;152829;155426;-;2598;NC_000913.3
127;b0142;folK;108.121156665576;0.713340570634683;0.308412213745162;2.3129452688411;0.0207256484810442;0.0814058570228377;157253;157732;-;480;NC_000913.3
128;b0143;pcnB;2508.43093274256;0.509834438141695;0.16584205753051;3.07421679237127;0.00211056002054851;0.0134608355707947;157729;159126;-;1398;NC_000913.3
129;b0144;gluQ;261.147335679773;-0.136673405154343;0.240605528222434;-0.56803933876362;0.570008256392953;0.755381499842573;159186;160112;-;927;NC_000913.3
130;b0145;dksA;3702.07856525507;-0.666192835141701;0.220342988428702;-3.02343559871098;0.0024992221689013;0.0155102282304556;160149;160604;-;456;NC_000913.3
131;b0146;sfsA;1235.13843163171;-0.760613782576273;0.343503096998443;-2.21428507988014;0.0268091743291157;0.0982083504890713;160782;161486;-;705;NC_000913.3
132;b0147;thpR;140.338868901297;0.303494189798461;0.186870722228079;1.6240863532814;0.104357380068925;0.263653871193491;161501;162031;-;531;NC_000913.3
133;b0148;hrpB;1241.04403905131;0.162294576038344;0.125618151629723;1.29196755351671;0.196368381341362;0.395158572113449;162105;164534;+;2430;NC_000913.3
134;b0149;mrcB;1769.81254308135;0.0558090677009635;0.130534581528204;0.427542395644064;0.668984312588595;0.824596338714806;164730;167264;+;2535;NC_000913.3
135;b0150;fhuA;2139.16032006542;1.20097856746939;0.119434921244335;10.0555060024068;8.68739840031731e-24;1.17309834950492e-21;167484;169727;+;2244;NC_000913.3
136;b0151;fhuC;516.164840167707;1.22782205777138;0.184852084140564;6.64218671636792;3.09063087815351e-11;1.34476783542768e-09;169778;170575;+;798;NC_000913.3
137;b0152;fhuD;284.194370890785;0.875084900842517;0.169054555443382;5.17634617149133;2.26273449599666e-07;4.81820869603614e-06;170575;171465;+;891;NC_000913.3
138;b0153;fhuB;1072.88080461988;0.926896735902377;0.137704178546969;6.73107196660866;1.68417634273134e-11;7.49458472515446e-10;171462;173444;+;1983;NC_000913.3
139;b0154;hemL;3582.07126980349;0.639860794124399;0.12788446475541;5.00342864434855;5.63195187739915e-07;1.0811138996027e-05;173602;174882;-;1281;NC_000913.3
140;b0155;clcA;955.311730189189;-0.326079088903852;0.115944158350236;-2.81238049026028;0.00491762938908943;0.0276687308730951;175107;176528;+;1422;NC_000913.3
141;b0156;erpA;710.178494073218;0.0244377140204439;0.172886093927304;0.141351530740926;0.887592242589042;0.945476113069814;176610;176954;+;345;NC_000913.3
142;b0157;yadS;161.120820753505;0.309239618124507;0.257565751346407;1.200623982451;0.22989709378398;0.436603792074716;177001;177624;-;624;NC_000913.3
143;b0158;btuF;338.842438800138;-0.196818853533584;0.134847488512984;-1.45956632714471;0.14440929931449;0.326640231078225;177662;178462;-;801;NC_000913.3
144;b0159;mtn;1905.67853256157;-0.0591768647861632;0.135762715716522;-0.435884509777534;0.662920524432787;0.821063917121153;178455;179153;-;699;NC_000913.3
145;b0160;dgt;495.167734891251;-0.357281966226555;0.17608934171115;-2.02898121348324;0.0424602038378424;0.137303185985954;179237;180754;+;1518;NC_000913.3
146;b0161;degP;2207.04283737014;0.455162319270147;0.317292890140417;1.43451786476752;0.151424534744858;0.33609059709177;180884;182308;+;1425;NC_000913.3
147;b0162;cdaR;1515.52207664261;-0.305331137034345;0.557510922333584;-0.547668439851033;0.583919586382335;0.767416342908099;182463;183620;+;1158;NC_000913.3
148;b0163;yaeH;2247.4383478226;-0.279048251343469;0.220086684358778;-1.26790156413358;0.204833105473858;0.405729105227936;183709;184095;-;387;NC_000913.3
149;b0164;yaeI;119.656555818765;0.697378450708673;0.227518790779411;3.0651466119333;0.00217563317434988;0.0137860509882753;184257;185069;-;813;NC_000913.3
150;b0166;dapD;3690.61372842968;0.0619824212333066;0.238011995772527;0.260417215662291;0.794541964775785;0.902476842205363;185123;185947;-;825;NC_000913.3
151;b0167;glnD;1265.53115904112;1.51438259058238;0.108946633010488;13.9002238870162;6.31435431985135e-44;1.54543821978362e-41;185978;188650;-;2673;NC_000913.3
152;b0168;map;2347.51180424498;0.734031087095793;0.109223193691071;6.72046899829665;1.811405719632e-11;7.97018516638082e-10;188712;189506;-;795;NC_000913.3
153;b4414;tff;307.148848879729;-1.01782881303922;0.417637539549497;-2.43711045261196;0.0148051563601574;0.0625582102104083;189712;189847;+;136;NC_000913.3
154;b0169;rpsB;31540.4600712462;0.00878685817223704;0.156778257729289;0.0560464078342381;0.955304837130972;0.977758915673673;189874;190599;+;726;NC_000913.3
155;b0170;tsf;12564.7258783219;-0.0220188772472218;0.171818150314579;-0.128152219116012;0.898028511813957;0.950498599536216;190857;191708;+;852;NC_000913.3
156;b0171;pyrH;2818.96565446756;1.44801322058772;0.160334602991398;9.03119597124902;1.69805691447201e-19;1.58323592311247e-17;191855;192580;+;726;NC_000913.3
157;b0172;frr;4706.67661249404;0.269667127883882;0.114869908593896;2.34758720699645;0.0188954492958755;0.0754277058538719;192872;193429;+;558;NC_000913.3
158;b0173;dxr;967.545602236613;-0.478899230091767;0.126914794523833;-3.77339168288875;0.000161043155411886;0.00155200726754682;193521;194717;+;1197;NC_000913.3
159;b0174;uppS;1705.22404029698;-0.0481167993253874;0.18800077642243;-0.255939364937892;0.797997657841801;0.903951063959645;194903;195664;+;762;NC_000913.3
160;b0175;cdsA;2176.77241195928;-0.0573600082495424;0.144970935713303;-0.395665572325328;0.692351756461154;0.83970109055067;195677;196534;+;858;NC_000913.3
161;b0176;rseP;2271.45072682249;-0.0991163923470229;0.0924716845813142;-1.07185667478422;0.283784412572702;0.49413061789004;196546;197898;+;1353;NC_000913.3
162;b0177;bamA;10656.8336291155;0.132968861182713;0.124976009319316;1.06395508951622;0.287349044963156;0.4970794223334;197928;200360;+;2433;NC_000913.3
163;b0178;skp;3965.35774609484;-0.0748844560096316;0.198251030060929;-0.377725432178673;0.705634572931558;0.846971334567351;200482;200967;+;486;NC_000913.3
164;b0179;lpxD;5080.95237173171;0.00446144389392882;0.121226553357476;0.0368025302243216;0.970642456589557;0.98458112669704;200971;201996;+;1026;NC_000913.3
165;b0180;fabZ;1379.91794567909;-0.171741443407026;0.170271927100206;-1.00863040861665;0.313151918123877;0.52563348108577;202101;202556;+;456;NC_000913.3
166;b0181;lpxA;3711.03034468811;-0.372317610451613;0.155349978462951;-2.39663767021638;0.016546276416296;0.0682773640107642;202560;203348;+;789;NC_000913.3
167;b0182;lpxB;1023.24643271896;-0.322707242817731;0.143120387123701;-2.25479576532175;0.024146151214264;0.0913631818632537;203348;204496;+;1149;NC_000913.3
168;b0183;rnhB;458.220001244556;-0.0236966690446025;0.164470103329028;-0.14407888464201;0.885438178351719;0.944531709731771;204493;205089;+;597;NC_000913.3
169;b0184;dnaE;3373.01810330729;0.271068933215267;0.109115831943118;2.48423100835244;0.0129831554298763;0.0566169673311757;205126;208608;+;3483;NC_000913.3
170;b0185;accA;3368.19649787462;0.235994956020913;0.176213287944552;1.33925743497375;0.180486880452893;0.375750464568595;208621;209580;+;960;NC_000913.3
171;b0186;ldcC;1569.58989794398;0.145533400607952;0.240454265007114;0.605243581783197;0.545017162037211;0.737891989392208;209679;211820;+;2142;NC_000913.3
172;b0187;yaeR;347.692270709083;0.108239480305974;0.178537319777447;0.606256890385147;0.544344180399206;0.737891989392208;211877;212266;+;390;NC_000913.3
173;b0188;tilS;772.995634500887;0.181027864155799;0.138072019701721;1.31111187152094;0.189819970535232;0.388153507073302;212331;213629;+;1299;NC_000913.3
174;b0189;rof;506.112019381215;-0.432447281930626;0.229499384212697;-1.88430693796476;0.0595234695035237;0.177663038548627;213678;213932;-;255;NC_000913.3
175;b4406;yaeP;377.823641688333;-0.0309422631373234;0.196704466526667;-0.157303307259313;0.875005813893672;0.939803282284043;213925;214125;-;201;NC_000913.3
176;b0190;yaeQ;581.804440439245;-0.320079931125462;0.150965640021113;-2.12021709761703;0.033987741185256;0.115735647375185;214291;214836;+;546;NC_000913.3
177;b0191;arfB;214.833299733882;-0.100206453764278;0.151451861370983;-0.661638971335064;0.508202625317028;0.706970330636405;214833;215255;+;423;NC_000913.3
